Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent
1900-07-02,2020-07-02,Electronics,13,Swing,109,7,16.7,48.75,15.53,281.12,4,4.01,,1.07,0.035,1.48,2,19.1,56
1900-07-03,2020-07-03,Electronics,14,Day,143,3,21.36,30,25.15,394.89,4,4.06,1.57,1.68,0.046,0.54,0,19.9,50.5
1900-07-04,2020-07-04,Automotive,2,Day,127,6,21.7,45.11,29.75,152.41,1,4.3,2.14,2.06,0.035,,0,20.8,32.8
1900-07-05,2020-07-05,Automotive,2,Day,134,6,22.26,49.6,18.67,236.4,1,0.44,1.6,2.07,0.031,0.73,0,22,32.2
1900-07-06,2020-07-06,Textiles,7,Swing,96,8,16.18,23.54,28.89,179.6,4,0.02,1.97,2.08,0.012,0.03,1,24.1,31.8
1900-07-07,2020-07-07,Textiles,7,Swing,198,7,4,26.5,21.32,257.42,2,3.18,0.23,2.49,0.037,0.32,2,21,36.4
1900-07-08,2020-07-08,Automotive,1,Swing,145,6,12.96,21,18.53,159.83,4,,1.94,2.41,0.032,1.3,2,19.9,59.6
1900-07-09,2020-07-09,Furniture,17,Swing,107,1,11.08,47.01,16.23,208.75,1,2.06,0.95,0.91,0.043,,2,18.5,36.9
1900-07-10,2020-07-10,Automotive,1,Swing,125,3,16.45,35.06,24.02,153.81,3,4.51,1.62,1.24,0.031,0.12,1,20.1,40.8
1900-07-11,2020-07-11,Automotive,3,Day,169,0,11.55,40.29,25.43,264.97,3,1.29,0.4,1.53,0.021,0.31,1,21,46.7
1900-07-12,2020-07-12,Automotive,3,Night,195,5,19.91,17.97,24.68,288.63,2,1.34,1.65,1.95,0.017,0.92,1,23,40.4
1900-07-13,2020-07-13,Furniture,18,Night,96,5,10.48,27.17,24.08,334.82,2,2.92,2,1.85,0.037,0.21,1,20.4,34.5
1900-07-14,2020-07-14,Furniture,20,Night,199,6,18.34,35.48,24.32,402.63,3,4.93,0.6,1.85,0.028,1.3,0,23.4,51
1900-07-15,2020-07-15,Textiles,8,Day,94,,22.88,39.44,22.69,141.57,3,0.52,0.29,1.07,0.036,0.07,1,20.3,54.7
1900-07-16,2020-07-16,Appliances,11,Day,104,7,17.72,36.28,18.21,447.69,2,,,1.17,0.043,0.21,0,18,50.8
1900-07-17,2020-07-17,Furniture,19,Swing,157,7,18.55,38.39,24.08,379.87,2,3.19,1.36,0.91,0.023,1.46,1,19,48.4
1900-07-18,2020-07-18,Electronics,13,Swing,156,30,17.35,34.63,28.31,143.18,1,3.79,1.92,2.26,0.035,1.65,1,19.5,35.5
1900-07-19,2020-07-19,Automotive,2,Swing,65,0,20.33,17.77,15.26,251.81,2,0.89,0.53,1.34,0.047,0.51,0,20.6,50.3
1900-07-20,2020-07-20,Automotive,1,Night,147,3,7.71,31.83,29.74,251.25,1,3,,1.44,0.018,0.92,0,18.3,38.9
1900-07-21,2020-07-21,Electronics,14,Swing,111,0,23.82,45.78,29.59,381.65,4,0.78,2.75,2.42,0.044,1.16,1,23.8,52
1900-07-22,2020-07-22,Automotive,4,Day,185,3,19.3,14.85,19,159.93,2,,1.25,2.33,0.017,0.04,0,19.6,60
1900-07-23,2020-07-23,Textiles,7,Night,138,2,18.43,19.46,21.36,124.6,3,2.13,0.52,1.06,0.024,,0,23.4,40.9
1900-07-24,2020-07-24,Appliances,9,Day,135,7,3.06,27.62,23.48,110.01,4,3.76,2.52,2.28,0.027,0.12,0,22.3,53.6
1900-07-25,2020-07-25,Electronics,14,Swing,129,1,8.66,12.93,27.68,446.97,4,,1.27,1.6,0.034,,2,24.1,45.3
1900-07-26,2020-07-26,Textiles,7,Night,197,2,6.83,25.16,15.91,347.53,2,0.37,1.89,1.81,0.017,1.47,0,20.8,40.9
1900-07-27,2020-07-27,Textiles,8,Swing,105,8,3.57,26.68,18.4,108.24,4,4.72,2.64,1.36,0.03,1.66,2,22.7,43.8
1900-07-28,2020-07-28,Textiles,8,Night,132,8,22.02,42.87,24.9,474.81,3,0.72,1.87,2.47,0.048,1.42,1,20.6,59.1
1900-07-29,2020-07-29,Appliances,11,Swing,130,5,15.03,49.41,15.92,143.36,3,1.92,2.53,1.87,0.024,1.83,0,23.3,49.8
1900-07-30,2020-07-30,Textiles,8,Night,144,2,21.63,17.6,28.39,399.47,2,2.6,1.95,1.2,0.019,1.97,2,20.9,42.5
1900-07-31,2020-07-31,Furniture,17,Night,185,4,13.24,18.34,28.29,441.87,2,4.44,2.44,1.64,0.012,1.62,2,24.5,57.5
1900-08-01,2020-08-01,Appliances,9,Night,165,5,21.95,46.47,16.48,359.91,2,0.48,1.37,2.24,0.038,1.23,2,24.6,42.8
1900-08-02,2020-08-02,Furniture,17,Day,50,9,22.3,45.61,21.23,128.37,2,3.38,2.94,0.63,0.03,0.11,2,24.7,39.2
1900-08-03,2020-08-03,Textiles,8,Swing,141,,16.01,48.5,22.65,326.71,3,2.15,1.63,0.94,0.031,1.8,0,22.9,54.1
1900-08-04,2020-08-04,Appliances,11,Day,166,0,12.52,43.63,24.73,281.16,2,3.94,2.05,0.51,0.049,0.57,1,19.7,42.4
1900-08-05,2020-08-05,Furniture,20,Swing,162,9,6.1,31.87,23.13,403.59,1,4.35,0.58,0.82,0.02,,1,23.8,46.9
1900-08-06,2020-08-06,Furniture,17,Swing,139,7,22.02,33.07,15.02,207.51,3,,1.24,1.6,0.044,1.04,0,19.4,36.7
1900-08-07,2020-08-07,Automotive,2,Day,114,,18.93,27.09,16.94,378.18,1,3.07,1.4,1.25,0.017,1.77,1,23.2,39.2
1900-08-08,2020-08-08,Automotive,4,Swing,173,2,8.72,10.43,27.49,181.05,2,2.62,2.48,1.49,0.028,1.61,1,24.8,49.3
1900-08-09,2020-08-09,Automotive,1,Night,108,9,16.35,29.8,26.82,383.5,3,2.89,2.32,1.47,0.036,1.01,2,20.7,44.9
1900-08-10,2020-08-10,Appliances,11,Day,90,,15.06,45.17,15.26,204.94,2,4.28,1.63,0.88,0.044,1.76,2,18.1,44.4
1900-08-11,2020-08-11,Furniture,20,Day,187,,3.47,14.35,15.22,494.78,1,1.48,2.42,2.14,0.039,1.7,0,23.7,45.1
1900-08-12,2020-08-12,Electronics,16,Night,194,6,22.42,18.35,27.77,470.34,1,1.5,2.43,1.19,0.035,0.69,0,23.9,32.9
1900-08-13,2020-08-13,Appliances,11,Swing,165,8,1.14,16.96,20.42,303.07,3,3.59,1.98,2.18,0.011,0.56,1,19.5,34.2
1900-08-14,2020-08-14,Textiles,7,Night,63,1,20.05,10.48,21.1,380.64,3,2.53,,0.89,0.032,0.79,0,21.7,58.7
1900-08-15,2020-08-15,Electronics,14,Night,133,0,12.76,15.56,29.16,425.91,4,3.01,2.57,1.19,0.025,1.53,1,20.9,55.4
1900-08-16,2020-08-16,Textiles,6,Night,65,9,19.99,28.13,28.46,373.13,4,3.88,0.65,1.78,0.049,1.26,0,18.1,57.8
1900-08-17,2020-08-17,Appliances,12,Swing,181,5,13.78,42.2,20.86,425.45,2,1.86,,1.17,0.023,0.24,0,23.2,53.9
1900-08-18,2020-08-18,Automotive,4,Night,67,3,4.52,11.61,26.98,223.43,2,1.59,0.38,0.93,0.014,0.64,1,20.3,45.6
1900-08-19,2020-08-19,Appliances,11,Swing,53,0,11.89,26.84,21.8,148.59,4,2.07,1.27,2.38,0.016,1.75,1,24.6,47.3
1900-08-20,2020-08-20,Textiles,6,Night,190,2,21.21,43.79,21.45,149.43,1,0.13,,1.4,0.038,1.86,2,23.8,39.2
1900-08-21,2020-08-21,Automotive,2,Day,103,2,6.28,47.03,15.29,357.69,4,4.1,,2.34,0.026,0.27,1,23.6,55
1900-08-22,2020-08-22,Appliances,12,Night,70,8,3.75,13.09,26.9,287.89,4,1.94,,2.47,0.026,1.95,1,23.2,34.3
1900-08-23,2020-08-23,Automotive,2,Night,190,4,10.53,36.55,27.12,427.49,2,2.09,1.37,1.23,0.025,1.25,2,21.7,43.9
1900-08-24,2020-08-24,Appliances,11,Swing,134,,19.65,37.63,26.47,123.44,3,3.93,1.53,1.19,0.048,1.6,0,19.4,42.9
1900-08-25,2020-08-25,Furniture,18,Night,128,3,17.23,48.73,29.48,318.18,2,1.02,2.63,0.92,0.016,1.66,0,21.7,43.7
1900-08-26,2020-08-26,Textiles,8,Swing,80,0,23.93,11.25,15.72,163.52,3,0.75,1.59,1.52,0.044,0.29,1,18.9,43.6
1900-08-27,2020-08-27,Furniture,18,Night,54,4,21.25,42.09,29.5,381.83,1,4.55,2.8,0.93,0.044,1.24,1,24.7,54.4
1900-08-28,2020-08-28,Textiles,7,Swing,134,0,4.94,34.61,27.88,229.7,4,4.62,2.51,0.99,0.036,0.28,2,19,36.7
1900-08-29,2020-08-29,Furniture,18,Day,134,8,19.12,12.84,16.76,195.23,1,3.97,1.36,2.01,0.021,0.87,2,18.2,59.2
1900-08-30,2020-08-30,Appliances,12,Swing,58,7,17.52,23.61,15.63,103.24,4,,2.81,1.37,0.035,,1,18.1,45.4
1900-08-31,2020-08-31,Appliances,10,Swing,94,9,5.5,31.98,15.31,304.69,1,,2.35,0.93,0.013,,0,23.7,51.3
1900-09-01,2020-09-01,Textiles,5,Swing,186,5,18.95,12.12,16.75,341.21,3,4.67,2.87,1.1,0.047,0.3,1,20.9,49.1
1900-09-02,2020-09-02,Textiles,7,Day,186,4,6.58,38.23,27.29,379.3,4,4.27,0.63,0.89,0.037,1.7,1,19.2,54.9
1900-09-03,2020-09-03,Appliances,12,Night,71,8,11.48,44.96,20.55,494.81,4,2,2.07,0.98,0.016,0.71,1,23.4,31.1
1900-09-04,2020-09-04,Furniture,19,Day,53,,7.38,31.91,24.32,326.2,1,0.46,2.76,1.99,0.041,0.12,1,21.7,31.2
1900-09-05,2020-09-05,Appliances,10,Night,150,4,11.38,37.23,20.91,360.91,3,1.91,0.01,2.21,0.023,1.33,2,22,52.1
1900-09-06,2020-09-06,Automotive,4,Swing,193,7,7.95,35.18,23.58,336.84,1,0.02,,2.41,0.012,1.99,0,21.9,44.9
1900-09-07,2020-09-07,Textiles,5,Night,64,3,16.16,12.32,19.17,375.33,3,2.6,0.36,2.48,0.019,1.78,0,24.3,59.1
1900-09-08,2020-09-08,Automotive,3,Day,57,1,19.45,22.82,28.48,468.72,1,0.06,,1.31,0.036,,1,20.4,44.1
1900-09-09,2020-09-09,Textiles,7,Day,123,8,1.43,43.67,24.28,486.36,2,2.8,2.63,0.63,0.036,,0,24.6,36
1900-09-10,2020-09-10,Electronics,13,Night,64,1,10.26,41.4,21.98,332.49,3,2.25,1.44,1.71,0.048,0.41,2,18.9,56
1900-09-11,2020-09-11,Appliances,9,Night,159,9,4.35,23.72,19.16,335.39,2,1.72,0.24,0.64,0.025,1.73,0,22.2,44.2
1900-09-12,2020-09-12,Textiles,6,Swing,90,2,1.45,30.83,19.45,431.89,1,1.5,0.66,1.89,0.041,0.06,0,23,31.5
1900-09-13,2020-09-13,Automotive,3,Day,141,3,23.61,47.18,25.44,106.32,3,4.15,,1.91,0.029,1.9,2,22.5,52.6
1900-09-14,2020-09-14,Textiles,5,Swing,126,2,16.5,49.19,21.15,177.15,1,2.56,2.64,0.8,0.04,0.74,0,24.5,41.3
1900-09-15,2020-09-15,Appliances,10,Swing,82,2,11.4,42.18,23.47,170.08,4,1.44,0.6,2.02,0.03,1.4,2,19.5,55.6
1900-09-16,2020-09-16,Furniture,17,Swing,64,6,10.91,21.07,29.81,128.88,2,,2.11,1.02,0.029,0.77,1,23.3,33.3
1900-09-17,2020-09-17,Furniture,19,Swing,68,0,20.34,14,19.74,243.92,3,3,,1.26,0.025,1.24,2,21.2,31.8
1900-09-18,2020-09-18,Appliances,10,Day,161,7,14.13,45.85,21.14,400.81,2,1.59,1.54,0.62,0.011,0.67,2,19.9,51.3
1900-09-19,2020-09-19,Textiles,7,Day,138,3,18.23,36.43,19.82,338.18,1,4.94,1.85,1.36,0.044,0.63,0,18.3,40.7
1900-09-20,2020-09-20,Automotive,3,Day,136,8,22.17,43.44,16.35,207.04,1,3.89,1.62,1.11,0.035,0.72,1,19.1,51.9
1900-09-21,2020-09-21,Textiles,8,Night,59,,21.32,13.09,29.1,456.68,3,3.46,2.28,1.78,0.029,1.58,1,19.8,54.1
1900-09-22,2020-09-22,Furniture,17,Swing,110,1,3.18,32.52,26.25,224.96,2,0.48,1.57,1.04,0.032,0.41,0,22.3,42.2
1900-09-23,2020-09-23,Automotive,1,Day,80,6,12.18,44.96,24.2,309.31,4,0.7,2.83,1.74,0.018,0.87,2,24.7,41.8
1900-09-24,2020-09-24,Automotive,4,Swing,179,6,15.57,12.45,15.36,117.24,3,2.88,2.6,1.1,0.048,0.61,0,20.1,52.2
1900-09-25,2020-09-25,Automotive,1,Night,188,1,11.65,47.27,27.5,436.37,4,4.57,2.25,0.97,0.021,0.17,2,18.6,49.2
1900-09-26,2020-09-26,Appliances,10,Day,88,4,7.67,36.33,16.08,490.93,2,2.34,1,1.98,0.01,1.45,0,20.5,40.6
1900-09-27,2020-09-27,Electronics,16,Night,99,2,22.08,24.73,16.93,456.49,3,0.7,1.81,1.12,0.034,1.76,0,25,30.2
1900-09-28,2020-09-28,Furniture,17,Day,183,4,21.67,37.07,16.31,263.45,1,2.68,0.39,0.92,0.043,0.49,1,23.5,36.2
1900-09-29,2020-09-29,Automotive,4,Night,189,,20.36,38.57,17.2,162.76,1,4.71,1.19,2.42,0.035,0.75,0,19.1,47.9
1900-09-30,2020-09-30,Automotive,1,Day,142,0,22.47,35.45,24.56,221.06,2,2.85,1.62,2.21,0.021,1.77,1,19.3,40.2
1900-10-01,2020-10-01,Appliances,10,Day,97,5,18.09,39.07,16.22,466.49,4,4.22,1.04,1.46,0.027,1.77,1,22.2,41.4
1900-10-02,2020-10-02,Appliances,12,Night,105,5,9.97,15.33,24.52,489.59,2,4.3,0.27,0.65,0.038,1.43,1,19.4,54.4
1900-10-03,2020-10-03,Textiles,7,Night,187,2,12.45,31.55,26.65,123.95,2,1.03,0.94,1.56,0.037,0.94,2,25,39.5
1900-10-04,2020-10-04,Electronics,14,Swing,186,2,19.95,22.63,21.87,152.92,3,2.69,2.77,0.57,0.028,0.31,0,23.7,56
1900-10-05,2020-10-05,Automotive,1,Day,151,2,21.94,15.16,24.58,428.42,3,0.35,,2.16,0.01,1.19,1,18.1,56.6
1900-10-06,2020-10-06,Electronics,15,Day,199,9,16.42,38.21,20.31,168.74,2,,0.59,1.35,0.032,0.77,0,20,34
1900-10-07,2020-10-07,Appliances,11,Night,169,8,14.37,34.03,26.21,254.73,4,2.02,2.39,0.93,0.028,0.64,1,19.9,50.7
1900-10-08,2020-10-08,Textiles,5,Day,110,0,21.53,49.98,29.8,114.59,2,0.34,2.72,2.03,0.023,1.66,1,23.7,52.5
1900-10-09,2020-10-09,Electronics,16,Swing,80,4,18.25,43.56,20.1,182.99,2,0.63,1.68,0.83,0.039,0.83,1,20.8,41.6
1900-10-10,2020-10-10,Automotive,3,Swing,162,8,22,26.34,24.14,170.83,2,1.12,1.3,1.89,0.026,1.02,1,20.2,59.1
1900-10-11,2020-10-11,Textiles,5,Day,56,,21.31,41.18,29.57,426.55,1,3.58,,1.78,0.032,0.83,0,22.8,56
1900-10-12,2020-10-12,Automotive,4,Night,71,8,8.56,17.44,15.48,123.91,2,0.57,0.49,0.82,0.017,1.41,2,23.8,41.8
1900-10-13,2020-10-13,Automotive,3,Day,168,9,4.01,28.81,19.19,338.36,1,3.88,0.17,1.83,0.016,,0,24.7,51.5
1900-10-14,2020-10-14,Electronics,13,Day,70,8,17.15,26.14,17.41,333.72,4,2.8,0.65,2.06,0.029,1.32,1,24.1,59.7
1900-10-15,2020-10-15,Furniture,19,Day,96,1,22.48,34.43,24.13,479.65,4,4.92,,2.06,0.016,1.03,0,23,58
1900-10-16,2020-10-16,Furniture,19,Day,115,2,21.92,42.19,17.66,139.95,4,0.39,0.16,1.71,0.047,1.53,0,20.6,37.2
1900-10-17,2020-10-17,Automotive,2,Night,142,8,22.16,28.47,19.71,356.75,2,4,2.94,0.69,0.031,1.04,2,21.7,58.8
1900-10-18,2020-10-18,Electronics,15,Day,114,1,21.03,44.59,21.51,403.97,1,2.35,2.09,0.84,0.032,0.73,0,21.9,48.5
1900-10-19,2020-10-19,Automotive,4,Swing,155,0,11.08,40.12,15.81,103.27,2,0.22,1.03,1.1,0.038,0.23,1,21.7,32.9
1900-10-20,2020-10-20,Textiles,5,Night,134,0,22.54,20.81,19.45,359.05,4,4.17,1.28,2.37,0.03,1.03,1,24.8,51.2
1900-10-21,2020-10-21,Appliances,11,Night,194,8,15.65,31.31,18.39,145.9,3,2.6,2.97,0.69,0.035,0.62,2,23.4,59.7
1900-10-22,2020-10-22,Appliances,12,Swing,99,4,20.1,44.02,21.45,352.07,3,2.11,1.06,1.6,0.02,1.8,0,18.4,40
1900-10-23,2020-10-23,Furniture,19,Night,113,,7.88,40.14,29.97,214.71,2,3.24,0.46,2.28,0.019,0.5,1,22.2,31.7
1900-10-24,2020-10-24,Appliances,12,Day,97,9,12.5,42.83,29.97,143.82,3,1.94,1.31,1.38,0.013,1.6,1,23,39.9
1900-10-25,2020-10-25,Furniture,20,Day,62,4,3.7,20.32,17.75,282.32,4,2.34,0.6,2.26,0.028,0.93,2,20.5,38.6
1900-10-26,2020-10-26,Furniture,20,Night,194,4,4.55,41.2,25.74,349.31,1,1.61,1.76,1.15,0.027,0.03,2,19,34.5
1900-10-27,2020-10-27,Textiles,6,Day,123,,19.57,26.23,28.37,226.78,3,1.39,1.14,1.38,0.046,0.54,1,20,48.8
1900-10-28,2020-10-28,Textiles,7,Day,133,,22.71,48.4,22.8,310.94,1,2.24,0.79,1.69,0.015,1.83,0,19.2,31.3
1900-10-29,2020-10-29,Furniture,19,Night,144,1,13.14,28.64,26.1,247.74,3,2.16,0.88,1.8,0.035,0.62,0,22.1,36.5
1900-10-30,2020-10-30,Appliances,10,Swing,74,5,12.17,45.88,21.22,475.74,2,0.49,2.89,1.29,0.02,1.17,1,21,59.8
1900-10-31,2020-10-31,Appliances,10,Swing,69,4,22.67,36.52,23.98,338.37,1,1.4,1.13,1.42,0.042,1.16,0,25,48.6
1900-11-01,2020-11-01,Furniture,18,Night,168,1,20.12,47.33,21.92,229.91,4,0.75,2.81,1.73,0.016,1.32,1,24.7,33.5
1900-11-02,2020-11-02,Automotive,4,Swing,108,9,5.2,32.63,19.53,186.86,4,1.6,,2.2,0.013,1.9,1,23.8,59.6
1900-11-03,2020-11-03,Automotive,3,Swing,70,1,1.96,19.5,17.2,331,4,2.54,1.69,1.21,0.024,1.48,0,22.4,39.4
1900-11-04,2020-11-04,Textiles,7,Swing,176,0,22.85,36.09,19.38,492.17,3,2.84,0.25,1.62,0.041,,2,19.1,33.1
1900-11-05,2020-11-05,Textiles,8,Night,133,1,13.43,20.27,28.21,291.65,4,,2.93,2.02,0.018,1.83,0,20.4,45.4
1900-11-06,2020-11-06,Appliances,10,Swing,82,2,15.87,44.03,28.52,464.68,4,2.44,1.57,2.42,0.021,1.55,1,20.9,59.9
1900-11-07,2020-11-07,Appliances,12,Swing,143,9,13.21,13.43,27.92,312.08,3,0.98,2.55,0.74,0.036,0.51,0,23.2,59.8
1900-11-08,2020-11-08,Appliances,9,Night,105,1,17.99,19.59,19.38,421.62,1,2.3,,0.66,0.024,0.47,2,23.1,44.1
1900-11-09,2020-11-09,Furniture,19,Night,183,8,21.64,41.34,28.41,335.89,2,4.77,1.46,0.57,0.036,1.7,2,23.3,42.2
1900-11-10,2020-11-10,Textiles,8,Day,61,4,23.86,26.7,17.39,333.88,4,4.3,2.07,0.93,0.039,0.25,0,24.6,55.6
1900-11-11,2020-11-11,Textiles,5,Swing,106,0,9.36,16.35,27.87,268.56,4,3.53,,1.56,0.02,0.36,0,20.9,47
1900-11-12,2020-11-12,Automotive,3,Swing,148,0,12.95,49.77,19.12,374.75,4,2.01,,0.84,0.028,1.4,0,18.9,52.1
1900-11-13,2020-11-13,Electronics,14,Swing,141,6,21.32,28.26,24.8,297.58,2,1.4,1.07,0.99,0.02,0.37,1,24.1,43.3
1900-11-14,2020-11-14,Textiles,6,Swing,124,6,11.02,29.12,26.28,437.99,2,2.28,0.57,0.83,0.039,,0,25,46.6
1900-11-15,2020-11-15,Textiles,7,Day,110,8,9.26,24.11,16.16,468.95,2,,2.66,2.26,0.03,0.4,0,22.9,43.2
1900-11-16,2020-11-16,Electronics,13,Swing,54,8,23.29,12.64,19.34,296.53,1,4.43,0.9,2.24,0.013,0.54,0,19.9,32.6
1900-11-17,2020-11-17,Electronics,15,Swing,149,8,17.83,19.68,24.43,205.24,3,4.73,,1.43,0.04,1.05,0,21,44.8
1900-11-18,2020-11-18,Electronics,15,Swing,148,1,12.66,21.21,24.01,279.89,4,3.85,2.73,1.16,0.042,1.21,1,20.8,42.8
1900-11-19,2020-11-19,Textiles,5,Day,134,3,19.31,32.85,28.3,381.68,3,3.16,0.19,2.34,0.021,1.12,1,22.3,45.9
1900-11-20,2020-11-20,Appliances,12,Swing,181,6,8.34,47.45,24.74,301.07,3,0.33,2.13,1.76,0.035,,0,23.2,37.1
1900-11-21,2020-11-21,Textiles,6,Swing,132,0,14.55,15.59,18.06,258.52,4,,0.03,0.83,0.048,0.14,1,20.4,55
1900-11-22,2020-11-22,Furniture,19,Night,150,0,17.35,48.99,26.73,110.76,4,3.75,2.58,2.12,0.024,1.18,2,24.3,49
1900-11-23,2020-11-23,Automotive,3,Day,62,8,17.47,28.96,29.37,173.48,3,4.22,2.95,1.12,0.045,1.51,0,21.7,53
1900-11-24,2020-11-24,Furniture,18,Day,52,4,5.5,33.32,24.76,436.36,1,2.18,0.69,2.22,0.048,0.94,2,23.7,42.7
1900-11-25,2020-11-25,Electronics,13,Swing,120,1,23.88,60,21.99,405.71,4,0.14,0.48,1.57,0.03,,1,24.1,50
1900-11-26,2020-11-26,Textiles,7,Night,132,9,18.34,44.04,27.13,133.49,4,0.79,1.5,1.89,0.019,0.27,2,24,52.6
1900-11-27,2020-11-27,Textiles,6,Swing,64,8,18.09,44.69,21.85,142.48,4,1.9,2.85,1.92,0.016,0.65,0,22.2,46
1900-11-28,2020-11-28,Automotive,4,Swing,196,5,14.48,40.13,17.27,473.54,2,3.43,0.9,0.6,0.03,1.84,1,19.6,57.5
1900-11-29,2020-11-29,Automotive,1,Swing,64,4,8.88,15.81,16.23,418.99,3,2.54,0.95,1.97,0.046,0.74,1,22.4,31.3
1900-11-30,2020-11-30,Automotive,1,Swing,156,2,12.24,26.18,20.96,262.44,1,3.25,1.86,0.96,0.036,1.47,1,22.6,58.6
1900-12-01,2020-12-01,Automotive,2,Day,104,2,10.79,48.22,25.65,489.06,1,,2.14,2.03,0.041,0.59,1,20.7,57
1900-12-02,2020-12-02,Furniture,18,Night,107,7,3.63,26.88,25.43,489.21,4,4.7,1.63,1.12,0.028,0.24,1,22,54.8
1900-12-03,2020-12-03,Furniture,19,Night,130,5,22.27,23.95,22.98,499.09,4,3.94,0.67,0.69,0.023,1.75,1,21.8,48.1
1900-12-04,2020-12-04,Automotive,4,Day,135,6,12.68,13.42,21.57,251.93,2,4.07,2.71,1.71,0.049,0.42,0,18,31.7
1900-12-05,2020-12-05,Automotive,1,Night,160,,1.99,13.19,24.92,313.14,4,3.48,,2.48,0.018,0.16,0,22.4,34
1900-12-06,2020-12-06,Furniture,19,Swing,157,5,10.65,27.3,29.4,360.41,4,0.41,2.84,0.55,0.047,0.77,2,18.6,51.9
1900-12-07,2020-12-07,Textiles,6,Swing,158,2,10.67,31.62,19.33,427.39,3,4.9,1.43,0.53,0.045,1.7,0,20.5,59.9
1900-12-08,2020-12-08,Textiles,7,Day,80,8,2.99,42.99,23.41,177.71,3,0.35,0.41,0.87,0.015,0.19,1,21.2,51.5
1900-12-09,2020-12-09,Appliances,10,Night,68,4,5.5,46.29,27.68,230.9,2,1.78,1.1,0.77,0.022,,2,23.2,33.9
1900-12-10,2020-12-10,Textiles,7,Night,145,,2.79,25.99,18.9,242.97,1,4.04,1.63,1.96,0.043,1.43,1,19.3,57.7
1900-12-11,2020-12-11,Textiles,6,Night,165,6,4.69,43.74,18.89,433.86,4,1.56,0.58,1.71,0.022,0.7,0,24.6,31.5
1900-12-12,2020-12-12,Appliances,11,Night,133,7,3.63,31.75,28.23,291.09,4,3.16,1.22,0.66,0.032,1.13,2,18.4,52.6
1900-12-13,2020-12-13,Appliances,12,Swing,122,2,21.75,48.91,29.43,331.54,1,4.48,0.32,0.73,0.033,0.74,1,18.4,32.3
1900-12-14,2020-12-14,Furniture,19,Night,160,3,18.85,47.17,25.27,412.83,2,4.08,2.68,2.02,0.039,1.95,2,19,31.1
1900-12-15,2020-12-15,Automotive,4,Night,186,0,21.08,38.53,24.67,354.95,3,2.81,2.87,0.93,0.048,1.72,0,19.1,50.7
1900-12-16,2020-12-16,Furniture,20,Swing,187,9,4.19,17.57,22.9,465.54,4,2.58,1.37,0.79,0.011,1.54,0,22.1,40.4
1900-12-17,2020-12-17,Automotive,2,Night,97,0,16.39,46.99,26.72,161.5,1,1.06,2.68,0.61,0.047,1.34,2,23.5,42.9
1900-12-18,2020-12-18,Textiles,8,Swing,144,7,21.74,14.67,29.48,288.62,1,2.97,0.53,2.09,0.043,1.01,2,23,45
1900-12-19,2020-12-19,Automotive,1,Day,149,4,22.93,42.73,20.75,255.15,2,3.47,0.21,2.38,0.015,0.81,2,19.3,42.3
1900-12-20,2020-12-20,Appliances,10,Swing,146,6,2.34,29.77,19.38,426.36,4,3.04,0.98,2.18,0.037,0.01,0,24.2,57.4
1900-12-21,2020-12-21,Appliances,11,Swing,72,5,9.72,34.46,29.6,292.95,3,1.19,0.72,0.53,0.037,1.37,2,19.2,32.3
1900-12-22,2020-12-22,Automotive,2,Swing,155,9,9.36,44.85,22.59,468.49,1,4.32,0.71,1,0.021,1.13,2,22.2,40.3
1900-12-23,2020-12-23,Automotive,1,Swing,126,6,5.3,41.72,17.61,212.21,2,2.68,,2.12,0.041,0.2,1,21.6,37.4
1900-12-24,2020-12-24,Automotive,1,Day,74,9,4.55,12.34,28.22,198.56,1,0.49,2.44,2.05,0.045,1.39,0,22.3,37.1
1900-12-25,2020-12-25,Textiles,5,Day,75,6,9.53,24.8,16.57,334.59,3,0.74,1.69,0.87,0.02,1.06,2,19.7,36.4
1900-12-26,2020-12-26,Textiles,8,Day,76,,17.37,48.82,22.77,119.87,3,4.29,,2.04,0.043,0.67,1,22,51.6
1900-12-27,2020-12-27,Textiles,7,Day,81,6,17.8,24.24,26.38,364,1,1.54,0.85,1.13,0.04,0.46,1,20.6,39.5
1900-12-28,2020-12-28,Textiles,5,Day,63,8,14.28,42.22,28.19,406.67,4,2.81,2.09,2.48,0.013,1.28,2,22.8,53.1
1900-12-29,2020-12-29,Electronics,16,Swing,175,7,19.08,39.14,16.23,205.01,1,2.34,2.26,2.32,0.037,0.39,0,21,47.1
1900-12-30,2020-12-30,Electronics,13,Swing,151,0,17.19,48.24,25.17,242.64,1,2.57,,2.25,0.016,1.02,1,18.2,41.3
1900-12-31,2020-12-31,Furniture,17,Night,138,9,19.3,47.99,27.12,366.07,2,3.54,0.26,1.43,0.018,1.47,1,20.8,43.3
1901-01-01,2021-01-01,Automotive,3,Day,79,1,23.42,28.29,24.35,322.95,3,3.81,2.54,1.56,0.015,1.58,0,18.4,39.4
1901-01-02,2021-01-02,Textiles,5,Night,177,6,14.33,19.12,18.84,351.09,1,4.85,0.48,1.87,0.039,0.84,1,23.2,37.2
